date key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,month end flag,same day year ago,
20090610,6/10/2009,3,10,161,Wednesday,Wed,Weekday,24,24,6/8/2009,20090608,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/10/2008,
20090611,6/11/2009,4,11,162,Thursday,Thu,Weekday,24,24,6/8/2009,20090608,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/11/2008,
20090612,6/12/2009,5,12,163,Friday,Fri,Weekday,24,24,6/8/2009,20090608,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/12/2008,
20090613,6/13/2009,6,13,164,Saturday,Sat,Weekend,24,24,6/8/2009,20090608,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/13/2008,
20090614,6/14/2009,7,14,165,Sunday,Sun,Weekend,24,24,6/8/2009,20090608,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/14/2008,
20090615,6/15/2009,1,15,166,Monday,Mon,Weekday,25,25,6/15/2009,20090615,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/15/2008,
20090616,6/16/2009,2,16,167,Tuesday,Tue,Weekday,25,25,6/15/2009,20090615,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/16/2008,
20090617,6/17/2009,3,17,168,Wednesday,Wed,Weekday,25,25,6/15/2009,20090615,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/17/2008,
20090618,6/18/2009,4,18,169,Thursday,Thu,Weekday,25,25,6/15/2009,20090615,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/18/2008,
20090619,6/19/2009,5,19,170,Friday,Fri,Weekday,25,25,6/15/2009,20090615,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/19/2008,
20090620,6/20/2009,6,20,171,Saturday,Sat,Weekend,25,25,6/15/2009,20090615,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/20/2008,
20090621,6/21/2009,7,21,172,Sunday,Sun,Weekend,25,25,6/15/2009,20090615,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/21/2008,
20090622,6/22/2009,1,22,173,Monday,Mon,Weekday,26,26,6/22/2009,20090622,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/22/2008,
20090623,6/23/2009,2,23,174,Tuesday,Tue,Weekday,26,26,6/22/2009,20090622,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/23/2008,
20090624,6/24/2009,3,24,175,Wednesday,Wed,Weekday,26,26,6/22/2009,20090622,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/24/2008,
20090625,6/25/2009,4,25,176,Thursday,Thu,Weekday,26,26,6/22/2009,20090622,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/25/2008,
20090626,6/26/2009,5,26,177,Friday,Fri,Weekday,26,26,6/22/2009,20090622,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/26/2008,
20090627,6/27/2009,6,27,178,Saturday,Sat,Weekend,26,26,6/22/2009,20090622,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/27/2008,
20090628,6/28/2009,7,28,179,Sunday,Sun,Weekend,26,26,6/22/2009,20090622,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/28/2008,
20090629,6/29/2009,1,29,180,Monday,Mon,Weekday,27,27,6/29/2009,20090629,6,6,June,Jun,2,2009,200906,12,4,2009,Not Month End,6/29/2008,
20090630,6/30/2009,2,30,181,Tuesday,Tue,Weekday,27,27,6/29/2009,20090629,6,6,June,Jun,2,2009,200906,12,4,2009,Month End,6/30/2008,
20090701,7/1/2009,3,1,182,Wednesday,Wed,Weekday,27,27,6/29/2009,20090629,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/1/2008,
20090702,7/2/2009,4,2,183,Thursday,Thu,Weekday,27,27,6/29/2009,20090629,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/2/2008,
20090703,7/3/2009,5,3,184,Friday,Fri,Weekday,27,27,6/29/2009,20090629,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/3/2008,
20090704,7/4/2009,6,4,185,Saturday,Sat,Weekend,27,27,6/29/2009,20090629,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/4/2008,
20090705,7/5/2009,7,5,186,Sunday,Sun,Weekend,27,27,6/29/2009,20090629,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/5/2008,
20090706,7/6/2009,1,6,187,Monday,Mon,Weekday,28,28,7/6/2009,20090706,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/6/2008,
20090707,7/7/2009,2,7,188,Tuesday,Tue,Weekday,28,28,7/6/2009,20090706,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/7/2008,
20090708,7/8/2009,3,8,189,Wednesday,Wed,Weekday,28,28,7/6/2009,20090706,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/8/2008,
20090709,7/9/2009,4,9,190,Thursday,Thu,Weekday,28,28,7/6/2009,20090706,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/9/2008,
20090710,7/10/2009,5,10,191,Friday,Fri,Weekday,28,28,7/6/2009,20090706,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/10/2008,
20090711,7/11/2009,6,11,192,Saturday,Sat,Weekend,28,28,7/6/2009,20090706,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/11/2008,
20090712,7/12/2009,7,12,193,Sunday,Sun,Weekend,28,28,7/6/2009,20090706,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/12/2008,
20090713,7/13/2009,1,13,194,Monday,Mon,Weekday,29,29,7/13/2009,20090713,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/13/2008,
20090714,7/14/2009,2,14,195,Tuesday,Tue,Weekday,29,29,7/13/2009,20090713,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/14/2008,
20090715,7/15/2009,3,15,196,Wednesday,Wed,Weekday,29,29,7/13/2009,20090713,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/15/2008,
20090716,7/16/2009,4,16,197,Thursday,Thu,Weekday,29,29,7/13/2009,20090713,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/16/2008,
20090717,7/17/2009,5,17,198,Friday,Fri,Weekday,29,29,7/13/2009,20090713,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/17/2008,
20090718,7/18/2009,6,18,199,Saturday,Sat,Weekend,29,29,7/13/2009,20090713,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/18/2008,
20090719,7/19/2009,7,19,200,Sunday,Sun,Weekend,29,29,7/13/2009,20090713,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/19/2008,
20090720,7/20/2009,1,20,201,Monday,Mon,Weekday,30,30,7/20/2009,20090720,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/20/2008,
20090721,7/21/2009,2,21,202,Tuesday,Tue,Weekday,30,30,7/20/2009,20090720,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/21/2008,
20090722,7/22/2009,3,22,203,Wednesday,Wed,Weekday,30,30,7/20/2009,20090720,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/22/2008,
20090723,7/23/2009,4,23,204,Thursday,Thu,Weekday,30,30,7/20/2009,20090720,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/23/2008,
20090724,7/24/2009,5,24,205,Friday,Fri,Weekday,30,30,7/20/2009,20090720,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/24/2008,
20090725,7/25/2009,6,25,206,Saturday,Sat,Weekend,30,30,7/20/2009,20090720,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/25/2008,
20090726,7/26/2009,7,26,207,Sunday,Sun,Weekend,30,30,7/20/2009,20090720,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/26/2008,
20090727,7/27/2009,1,27,208,Monday,Mon,Weekday,31,31,7/27/2009,20090727,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/27/2008,
20090728,7/28/2009,2,28,209,Tuesday,Tue,Weekday,31,31,7/27/2009,20090727,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/28/2008,
20090729,7/29/2009,3,29,210,Wednesday,Wed,Weekday,31,31,7/27/2009,20090727,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/29/2008,
20090730,7/30/2009,4,30,211,Thursday,Thu,Weekday,31,31,7/27/2009,20090727,7,7,July,Jul,3,2009,200907,1,1,2010,Not Month End,7/30/2008,
20090731,7/31/2009,5,31,212,Friday,Fri,Weekday,31,31,7/27/2009,20090727,7,7,July,Jul,3,2009,200907,1,1,2010,Month End,7/31/2008,
20090801,8/1/2009,6,1,213,Saturday,Sat,Weekend,31,31,7/27/2009,20090727,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/1/2008,
20090802,8/2/2009,7,2,214,Sunday,Sun,Weekend,31,31,7/27/2009,20090727,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/2/2008,
20090803,8/3/2009,1,3,215,Monday,Mon,Weekday,32,32,8/3/2009,20090803,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/3/2008,
20090804,8/4/2009,2,4,216,Tuesday,Tue,Weekday,32,32,8/3/2009,20090803,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/4/2008,
20090805,8/5/2009,3,5,217,Wednesday,Wed,Weekday,32,32,8/3/2009,20090803,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/5/2008,
20090806,8/6/2009,4,6,218,Thursday,Thu,Weekday,32,32,8/3/2009,20090803,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/6/2008,
20090807,8/7/2009,5,7,219,Friday,Fri,Weekday,32,32,8/3/2009,20090803,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/7/2008,
20090808,8/8/2009,6,8,220,Saturday,Sat,Weekend,32,32,8/3/2009,20090803,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/8/2008,
20090809,8/9/2009,7,9,221,Sunday,Sun,Weekend,32,32,8/3/2009,20090803,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/9/2008,
20090810,8/10/2009,1,10,222,Monday,Mon,Weekday,33,33,8/10/2009,20090810,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/10/2008,
20090811,8/11/2009,2,11,223,Tuesday,Tue,Weekday,33,33,8/10/2009,20090810,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/11/2008,
20090812,8/12/2009,3,12,224,Wednesday,Wed,Weekday,33,33,8/10/2009,20090810,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/12/2008,
20090813,8/13/2009,4,13,225,Thursday,Thu,Weekday,33,33,8/10/2009,20090810,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/13/2008,
20090814,8/14/2009,5,14,226,Friday,Fri,Weekday,33,33,8/10/2009,20090810,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/14/2008,
20090815,8/15/2009,6,15,227,Saturday,Sat,Weekend,33,33,8/10/2009,20090810,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/15/2008,
20090816,8/16/2009,7,16,228,Sunday,Sun,Weekend,33,33,8/10/2009,20090810,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/16/2008,
20090817,8/17/2009,1,17,229,Monday,Mon,Weekday,34,34,8/17/2009,20090817,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/17/2008,
20090818,8/18/2009,2,18,230,Tuesday,Tue,Weekday,34,34,8/17/2009,20090817,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/18/2008,
20090819,8/19/2009,3,19,231,Wednesday,Wed,Weekday,34,34,8/17/2009,20090817,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/19/2008,
20090820,8/20/2009,4,20,232,Thursday,Thu,Weekday,34,34,8/17/2009,20090817,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/20/2008,
20090821,8/21/2009,5,21,233,Friday,Fri,Weekday,34,34,8/17/2009,20090817,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/21/2008,
20090822,8/22/2009,6,22,234,Saturday,Sat,Weekend,34,34,8/17/2009,20090817,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/22/2008,
20090823,8/23/2009,7,23,235,Sunday,Sun,Weekend,34,34,8/17/2009,20090817,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/23/2008,
20090824,8/24/2009,1,24,236,Monday,Mon,Weekday,35,35,8/24/2009,20090824,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/24/2008,
20090825,8/25/2009,2,25,237,Tuesday,Tue,Weekday,35,35,8/24/2009,20090824,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/25/2008,
20090826,8/26/2009,3,26,238,Wednesday,Wed,Weekday,35,35,8/24/2009,20090824,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/26/2008,
20090827,8/27/2009,4,27,239,Thursday,Thu,Weekday,35,35,8/24/2009,20090824,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/27/2008,
20090828,8/28/2009,5,28,240,Friday,Fri,Weekday,35,35,8/24/2009,20090824,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/28/2008,
20090829,8/29/2009,6,29,241,Saturday,Sat,Weekend,35,35,8/24/2009,20090824,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/29/2008,
20090830,8/30/2009,7,30,242,Sunday,Sun,Weekend,35,35,8/24/2009,20090824,8,8,August,Aug,3,2009,200908,2,1,2010,Not Month End,8/30/2008,
20090831,8/31/2009,1,31,243,Monday,Mon,Weekday,36,36,8/31/2009,20090831,8,8,August,Aug,3,2009,200908,2,1,2010,Month End,8/31/2008,
20090901,9/1/2009,2,1,244,Tuesday,Tue,Weekday,36,36,8/31/2009,20090831,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/1/2008,
20090902,9/2/2009,3,2,245,Wednesday,Wed,Weekday,36,36,8/31/2009,20090831,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/2/2008,
20090903,9/3/2009,4,3,246,Thursday,Thu,Weekday,36,36,8/31/2009,20090831,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/3/2008,
20090904,9/4/2009,5,4,247,Friday,Fri,Weekday,36,36,8/31/2009,20090831,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/4/2008,
20090905,9/5/2009,6,5,248,Saturday,Sat,Weekend,36,36,8/31/2009,20090831,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/5/2008,
20090906,9/6/2009,7,6,249,Sunday,Sun,Weekend,36,36,8/31/2009,20090831,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/6/2008,
20090907,9/7/2009,1,7,250,Monday,Mon,Weekday,37,37,9/7/2009,20090907,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/7/2008,
20090908,9/8/2009,2,8,251,Tuesday,Tue,Weekday,37,37,9/7/2009,20090907,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/8/2008,
20090909,9/9/2009,3,9,252,Wednesday,Wed,Weekday,37,37,9/7/2009,20090907,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/9/2008,
20090910,9/10/2009,4,10,253,Thursday,Thu,Weekday,37,37,9/7/2009,20090907,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/10/2008,
20090911,9/11/2009,5,11,254,Friday,Fri,Weekday,37,37,9/7/2009,20090907,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/11/2008,
20090912,9/12/2009,6,12,255,Saturday,Sat,Weekend,37,37,9/7/2009,20090907,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/12/2008,
20090913,9/13/2009,7,13,256,Sunday,Sun,Weekend,37,37,9/7/2009,20090907,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/13/2008,
20090914,9/14/2009,1,14,257,Monday,Mon,Weekday,38,38,9/14/2009,20090914,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/14/2008,
20090915,9/15/2009,2,15,258,Tuesday,Tue,Weekday,38,38,9/14/2009,20090914,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/15/2008,
20090916,9/16/2009,3,16,259,Wednesday,Wed,Weekday,38,38,9/14/2009,20090914,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/16/2008,
20090917,9/17/2009,4,17,260,Thursday,Thu,Weekday,38,38,9/14/2009,20090914,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/17/2008,
20090918,9/18/2009,5,18,261,Friday,Fri,Weekday,38,38,9/14/2009,20090914,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/18/2008,
20090919,9/19/2009,6,19,262,Saturday,Sat,Weekend,38,38,9/14/2009,20090914,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/19/2008,
20090920,9/20/2009,7,20,263,Sunday,Sun,Weekend,38,38,9/14/2009,20090914,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/20/2008,
20090921,9/21/2009,1,21,264,Monday,Mon,Weekday,39,39,9/21/2009,20090921,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/21/2008,
20090922,9/22/2009,2,22,265,Tuesday,Tue,Weekday,39,39,9/21/2009,20090921,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/22/2008,
20090923,9/23/2009,3,23,266,Wednesday,Wed,Weekday,39,39,9/21/2009,20090921,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/23/2008,
20090924,9/24/2009,4,24,267,Thursday,Thu,Weekday,39,39,9/21/2009,20090921,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/24/2008,
20090925,9/25/2009,5,25,268,Friday,Fri,Weekday,39,39,9/21/2009,20090921,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/25/2008,
20090926,9/26/2009,6,26,269,Saturday,Sat,Weekend,39,39,9/21/2009,20090921,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/26/2008,
20090927,9/27/2009,7,27,270,Sunday,Sun,Weekend,39,39,9/21/2009,20090921,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/27/2008,
20090928,9/28/2009,1,28,271,Monday,Mon,Weekday,40,40,9/28/2009,20090928,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/28/2008,
20090929,9/29/2009,2,29,272,Tuesday,Tue,Weekday,40,40,9/28/2009,20090928,9,9,September,Sep,3,2009,200909,3,1,2010,Not Month End,9/29/2008,
20090930,9/30/2009,3,30,273,Wednesday,Wed,Weekday,40,40,9/28/2009,20090928,9,9,September,Sep,3,2009,200909,3,1,2010,Month End,9/30/2008,
20091001,10/1/2009,4,1,274,Thursday,Thu,Weekday,40,40,9/28/2009,20090928,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/1/2008,
20091002,10/2/2009,5,2,275,Friday,Fri,Weekday,40,40,9/28/2009,20090928,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/2/2008,
20091003,10/3/2009,6,3,276,Saturday,Sat,Weekend,40,40,9/28/2009,20090928,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/3/2008,
20091004,10/4/2009,7,4,277,Sunday,Sun,Weekend,40,40,9/28/2009,20090928,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/4/2008,
20091005,10/5/2009,1,5,278,Monday,Mon,Weekday,41,41,10/5/2009,20091005,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/5/2008,
20091006,10/6/2009,2,6,279,Tuesday,Tue,Weekday,41,41,10/5/2009,20091005,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/6/2008,
20091007,10/7/2009,3,7,280,Wednesday,Wed,Weekday,41,41,10/5/2009,20091005,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/7/2008,
20091008,10/8/2009,4,8,281,Thursday,Thu,Weekday,41,41,10/5/2009,20091005,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/8/2008,
20091009,10/9/2009,5,9,282,Friday,Fri,Weekday,41,41,10/5/2009,20091005,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/9/2008,
20091010,10/10/2009,6,10,283,Saturday,Sat,Weekend,41,41,10/5/2009,20091005,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/10/2008,
20091011,10/11/2009,7,11,284,Sunday,Sun,Weekend,41,41,10/5/2009,20091005,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/11/2008,
20091012,10/12/2009,1,12,285,Monday,Mon,Weekday,42,42,10/12/2009,20091012,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/12/2008,
20091013,10/13/2009,2,13,286,Tuesday,Tue,Weekday,42,42,10/12/2009,20091012,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/13/2008,
20091014,10/14/2009,3,14,287,Wednesday,Wed,Weekday,42,42,10/12/2009,20091012,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/14/2008,
20091015,10/15/2009,4,15,288,Thursday,Thu,Weekday,42,42,10/12/2009,20091012,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/15/2008,
20091016,10/16/2009,5,16,289,Friday,Fri,Weekday,42,42,10/12/2009,20091012,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/16/2008,
20091017,10/17/2009,6,17,290,Saturday,Sat,Weekend,42,42,10/12/2009,20091012,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/17/2008,
20091018,10/18/2009,7,18,291,Sunday,Sun,Weekend,42,42,10/12/2009,20091012,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/18/2008,
20091019,10/19/2009,1,19,292,Monday,Mon,Weekday,43,43,10/19/2009,20091019,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/19/2008,
20091020,10/20/2009,2,20,293,Tuesday,Tue,Weekday,43,43,10/19/2009,20091019,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/20/2008,
20091021,10/21/2009,3,21,294,Wednesday,Wed,Weekday,43,43,10/19/2009,20091019,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/21/2008,
20091022,10/22/2009,4,22,295,Thursday,Thu,Weekday,43,43,10/19/2009,20091019,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/22/2008,
20091023,10/23/2009,5,23,296,Friday,Fri,Weekday,43,43,10/19/2009,20091019,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/23/2008,
20091024,10/24/2009,6,24,297,Saturday,Sat,Weekend,43,43,10/19/2009,20091019,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/24/2008,
20091025,10/25/2009,7,25,298,Sunday,Sun,Weekend,43,43,10/19/2009,20091019,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/25/2008,
20091026,10/26/2009,1,26,299,Monday,Mon,Weekday,44,44,10/26/2009,20091026,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/26/2008,
20091027,10/27/2009,2,27,300,Tuesday,Tue,Weekday,44,44,10/26/2009,20091026,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/27/2008,
20091028,10/28/2009,3,28,301,Wednesday,Wed,Weekday,44,44,10/26/2009,20091026,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/28/2008,
20091029,10/29/2009,4,29,302,Thursday,Thu,Weekday,44,44,10/26/2009,20091026,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/29/2008,
20091030,10/30/2009,5,30,303,Friday,Fri,Weekday,44,44,10/26/2009,20091026,10,10,October,Oct,4,2009,200910,4,2,2010,Not Month End,10/30/2008,
20091031,10/31/2009,6,31,304,Saturday,Sat,Weekend,44,44,10/26/2009,20091026,10,10,October,Oct,4,2009,200910,4,2,2010,Month End,10/31/2008,
20091101,11/1/2009,7,1,305,Sunday,Sun,Weekend,44,44,10/26/2009,20091026,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/1/2008,
20091102,11/2/2009,1,2,306,Monday,Mon,Weekday,45,45,11/2/2009,20091102,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/2/2008,
20091103,11/3/2009,2,3,307,Tuesday,Tue,Weekday,45,45,11/2/2009,20091102,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/3/2008,
20091104,11/4/2009,3,4,308,Wednesday,Wed,Weekday,45,45,11/2/2009,20091102,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/4/2008,
20091105,11/5/2009,4,5,309,Thursday,Thu,Weekday,45,45,11/2/2009,20091102,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/5/2008,
20091106,11/6/2009,5,6,310,Friday,Fri,Weekday,45,45,11/2/2009,20091102,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/6/2008,
20091107,11/7/2009,6,7,311,Saturday,Sat,Weekend,45,45,11/2/2009,20091102,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/7/2008,
20091108,11/8/2009,7,8,312,Sunday,Sun,Weekend,45,45,11/2/2009,20091102,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/8/2008,
20091109,11/9/2009,1,9,313,Monday,Mon,Weekday,46,46,11/9/2009,20091109,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/9/2008,
20091110,11/10/2009,2,10,314,Tuesday,Tue,Weekday,46,46,11/9/2009,20091109,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/10/2008,
20091111,11/11/2009,3,11,315,Wednesday,Wed,Weekday,46,46,11/9/2009,20091109,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/11/2008,
20091112,11/12/2009,4,12,316,Thursday,Thu,Weekday,46,46,11/9/2009,20091109,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/12/2008,
20091113,11/13/2009,5,13,317,Friday,Fri,Weekday,46,46,11/9/2009,20091109,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/13/2008,
20091114,11/14/2009,6,14,318,Saturday,Sat,Weekend,46,46,11/9/2009,20091109,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/14/2008,
20091115,11/15/2009,7,15,319,Sunday,Sun,Weekend,46,46,11/9/2009,20091109,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/15/2008,
20091116,11/16/2009,1,16,320,Monday,Mon,Weekday,47,47,11/16/2009,20091116,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/16/2008,
20091117,11/17/2009,2,17,321,Tuesday,Tue,Weekday,47,47,11/16/2009,20091116,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/17/2008,
20091118,11/18/2009,3,18,322,Wednesday,Wed,Weekday,47,47,11/16/2009,20091116,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/18/2008,
20091119,11/19/2009,4,19,323,Thursday,Thu,Weekday,47,47,11/16/2009,20091116,11,11,November,Nov,4,2009,200911,5,2,2010,Not Month End,11/19/2008,
